rating,list_price,weight,brand,lifestage,itemnumber,specialdiet,product_list,foodform,breedsize,review_count,price,madein,company,foodtexture
4,,,,"adult, all stages",104984,grain-free,k9 natural cage-free chicken & tripe feast grain-free canned dog food,wet food,"small breeds, medium breeds, large breeds, all breeds",2,"
                        $76.56",new zealand,K9 Natural,pate
1,"
                        $60.29",,,senior,104945,organic,"wysong senior  with organic turkey canned dog food,12.9-oz. case of 12",wet food,"all breeds, small breeds, medium breeds, large breeds",1,"
                        $53.59",united states,Wysong,pate
,"
                        $69.36",,,"adult, all stages",101899,grain-free,lotus pork stew grain-free canned dog food,wet food,"all breeds, small breeds, medium breeds, large breeds",,"
                        $66.96",united states,Lotus,stew
4,,,,"adult, all stages",101055,,variety pet foods mixables mixed grill variety pack dog food pouches,wet food,"medium breeds, large breeds, small breeds, all breeds",1,"
                        $19.98",united states,Variety Pet Foods,chunks in gravy
,,,,adult,101023,,"variety pet foods savannah crockpot canned dog food,12.75-oz,case of 12",wet food,"all breeds, small breeds, medium breeds, large breeds",,"
                        $33.42",united states,Variety Pet Foods,stew
,,,,adult,101013,,"variety pet foods homestyle stew mom's crockpot canned dog food,13.2-oz,case of 12",wet food,"all breeds, small breeds, medium breeds, large breeds",,"
                        $27.48",united states,Variety Pet Foods,stew
5,"
                        $31.10",,,adult,101001,,"variety pet foods healthy coat mom's tasty mixed grill canned dog food,12.75-oz,case of 12",wet food,"all breeds, small breeds, medium breeds, large breeds",1,"
                        $25.83",united states,Variety Pet Foods,stew
,"
                        $35.10",,,adult,100999,,"variety pet foods healthy coat grandma's buffet dinner canned dog food,12.75-oz,case of 12",wet food,"all breeds, small breeds, medium breeds, large breeds",,"
                        $28.54",united states,Variety Pet Foods,stew
,,,,adult,100997,,"variety pet foods healthy coat dad's savory catch canned dog food,12.75-oz,case of 12",wet food,"all breeds, small breeds, medium breeds, large breeds",,"
                        $33.07",united states,Variety Pet Foods,stew
3,"
                        $31.08",,,"adult, all stages",99509,"no corn no wheat no soy, gluten free","dave's pet food stewlicious luscious lamb stew canned dog food,13.2-oz,case of 12",wet food,"all breeds, small breeds, medium breeds, large breeds",1,"
                        $28.99",united states,Dave's Pet Food,stew
4.5,,,,"adult, all stages",99497,"grain-free, no corn no wheat no soy","dave's pet food stewlicious grain-free gobbledy good stew canned dog food,13-oz,case of 12",wet food,"all breeds, small breeds, medium breeds, large breeds",2,"
                        $31.08",united states,Dave's Pet Food,stew
,"
                        $40.56",,,adult,93623,"gluten free, grain-free, no corn no wheat no soy","almo nature legend tuna fillet adult grain-free canned dog food,3.35-oz,case of 24",wet food,"all breeds, small breeds, medium breeds, large breeds",,"
                        $36.00",,Almo Nature,minced
,"
                        $40.56",,,adult,93621,"no corn no wheat no soy, gluten free, grain-free","almo nature legend tuna and chicken adult grain-free canned dog food,3.35-oz,case of 24",wet food,"all breeds, small breeds, medium breeds, large breeds",,"
                        $36.00",,Almo Nature,minced
5,"
                        $40.56",,,adult,93618,"no corn no wheat no soy, gluten free, grain-free",almo nature legend homemade style chicken with carrots adult grain-free canned dog food,wet food,"all breeds, small breeds, medium breeds, large breeds",1,"
                        $34.55",,Almo Nature,minced
5,"
                        $40.56",,,adult,93615,"no corn no wheat no soy, gluten free, grain-free",almo nature legend homemade style beef with potatoes and peas adult grain-free canned dog food,wet food,"all breeds, small breeds, medium breeds, large breeds",2,"
                        $34.49",,Almo Nature,minced
3,"
                        $40.56",,,adult,93612,"gluten free, grain-free, no corn no wheat no soy",almo nature legend chicken fillet adult grain-free canned dog food,wet food,"all breeds, small breeds, medium breeds, large breeds",1,"
                        $35.35",,Almo Nature,minced
3,"
                        $40.56",,,adult,93609,"gluten free, grain-free, no corn no wheat no soy",almo nature legend chicken drumstick adult grain-free canned dog food,wet food,"all breeds, small breeds, medium breeds, large breeds",1,"
                        $34.73",,Almo Nature,minced
1,"
                        $40.56",,,adult,93606,"gluten free, no corn no wheat no soy",almo nature legend beef adult canned dog food,wet food,"all breeds, small breeds, medium breeds, large breeds",2,"
                        $34.80",,Almo Nature,minced
4.9,,,,"adult, all stages",93286,"no corn no wheat no soy, grain-free","party animal cocolicious 95% wild caught salmon grain-free canned dog food,12.8-oz,case of 12",wet food,"all breeds, small breeds, medium breeds, large breeds",19,"
                        $34.68",united states,Party Animal,pate
4.6,,,,"adult, all stages",93284,"no corn no wheat no soy, grain-free","party animal cocolicious 95% wholesome venison grain-free canned dog food,12.8-oz,case of 12",wet food,"all breeds, small breeds, medium breeds, large breeds",27,"
                        $34.68",united states,Party Animal,pate
2.7,"
                        $72.99",,,"all stages, adult",89900,"no corn no wheat no soy, grain-free, gluten free","hound & gatos rabbit formula grain-free canned dog food,13-oz,case of 12",wet food,"small breeds, medium breeds, large breeds, all breeds",3,"
                        $52.29",united states,Hound & Gatos,pate
4.9,,,,"adult, all stages",88820,"grain-free, organic, gluten free, no corn no wheat no soy","party animal turn up da turkey recipe grain-free canned dog food,13-oz,case of 12",wet food,"all breeds, small breeds, medium breeds, large breeds",7,"
                        $34.68",united states,Party Animal,pate
4.8,"
                        $38.99",,,"adult, all stages",88815,"gluten free, grain-free, no corn no wheat no soy","party animal heavenly venison grain-free recipe canned dog food,13-oz,case of 12",wet food,"all breeds, small breeds, medium breeds, large breeds",17,"
                        $34.68",united states,Party Animal,pate
4.6,"
                        $38.99",12.0 pounds,vets choice,"adult, all stages",88705,"limited ingredient diet, grain-free, gluten free, no corn no wheat no soy","health extension salmon entree grain-free canned dog food,13.2-oz,case of 12",wet food,"all breeds, small breeds, medium breeds, large breeds",10,"
                        $28.68",united states,Health Extension,pate
4.4,"
                        $35.49",12.0 pounds,vets choice,"adult, all stages",88702,"sensitive digestion, limited ingredient diet, grain-free, gluten free, vegetarian, no corn no wheat no soy","health extension vegetarian entree grain-free canned dog food,13.2-oz,case of 12",wet food,"all breeds, small breeds, medium breeds, large breeds",5,"
                        $28.68",united states,Health Extension,pate
5,"
                        $36.99",8.7 pounds,royal canin size health nutrition,adult,88013,,"royal canin urban life adult canned dog food,5.8-oz,case of 24",wet food,"all breeds, small breeds, medium breeds, large breeds",2,"
                        $34.48",united states,Royal Canin,pate
4.8,,,,adult,77372,"grain-free, gluten free","wild calling hoppy's 96% rabbit grain-free adult canned dog food,13-oz,case of 12",wet food,"all breeds, small breeds, medium breeds, large breeds",43,"
                        $45.48",united states,Wild Calling,pate
,,5.25 pounds,,adult,132085,"grain-free, high-protein","nutro wild frontier open plains recipe turkey & lamb loaf with chicken & turkey pieces adult high-protein grain-free dog food trays,3.5-oz,case of 24",wet food,"all breeds, small breeds, medium breeds, large breeds",,"
                        $45.36",united states,Nutro,pate
,"
                        $29.88",2.625 pounds,organix,"adult, all stages",131180,organic,"castor & pollux organix tiny feasts organic turkey,quinoa & carrot stew dog food trays,3.5 oz,case of 12",wet food,"extra small & toy breeds, small breeds",,"
                        $25.08",united states,Castor & Pollux,stew
5,,,,"adult, all stages",106664,"gluten free, grain-free, sensitive digestion","firstmate 50/50 turkey & tuna formula grain-free canned dog food,12.2-oz,case of 12",wet food,"small breeds, medium breeds, large breeds, all breeds",1,"
                        $37.08",canada,FirstMate,pate
5,"
                        $34.36",,,adult,100962,,"variety pet foods grandma's casserole canned dog food,12.75-oz,case of 12",wet food,"all breeds, small breeds, medium breeds, large breeds",1,"
                        $32.05",united states,Variety Pet Foods,stew
,,,,"adult, all stages",99493,"grain-free, no corn no wheat no soy","dave's pet food stewlicious grain-free turducken stew canned dog food,13-oz,case of 12",wet food,"all breeds, small breeds, medium breeds, large breeds",,"
                        $31.08",united states,Dave's Pet Food,stew
4.6,"
                        $21.48",,,adult,98913,"grain-free, no corn no wheat no soy, gluten free","merrick lil' plates grain-free dainty duck medley in gravy dog food trays,3.5-oz,case of 12",wet food,"extra small & toy breeds, small breeds",7,"
                        $18.72",united states,Merrick,stew
4.7,"
                        $46.19",,,"adult, all stages",52561,,"petguard liver,vegetable & wheat germ dinner canned dog food,13.2-oz,case of 12",wet food,"all breeds, small breeds, medium breeds, large breeds",3,"
                        $31.60",united states,PetGuard,pate
,,9.75 pounds,,"adult, all stages",123826,grain-free,"dave's pet food grain-free turkey & sweet potato cuts in gravy canned dog food,13-oz,case of 12",wet food,"small breeds, medium breeds, large breeds, all breeds",,"
                        $29.26",united states,Dave's Pet Food,chunks in gravy
5,,,,adult,101017,,"variety pet foods mom's turkey dinner canned dog food,12.75-oz,case of 12",wet food,"all breeds, small breeds, medium breeds, large breeds",3,"
                        $34.35",united states,Variety Pet Foods,stew
,,,,adult,101011,,"variety pet foods homestyle stew momma's best canned dog food,13.2-oz,case of 12",wet food,"all breeds, small breeds, medium breeds, large breeds",,"
                        $27.48",united states,Variety Pet Foods,stew
5,,,,"adult, all stages",99507,"no corn no wheat no soy, gluten free","dave's pet food stewlicious chicken casserole canned dog food,13.2-oz,case of 12",wet food,"all breeds, small breeds, medium breeds, large breeds",2,"
                        $31.08",united states,Dave's Pet Food,stew
