,price,weight,product_list,maker,brand,rating,review_cnt,foodtexture,id,benefits
1097,17.04,2.1,weruva dogs in the kitchen funk in the trunk with chicken breast & pumpkin au jus grain-free dog food pouches,Weruva,Weruva,4.9,15,bits in broth,91008," large, satisfying cuts of real organic free-range chicken, white potatoes and apples , usda certified organic formula includes minimally processed fruits and vegetables that provide a source of antioxidants and vitamins , omega 3 and 6 fatty acids contribute to healthy skin and luxurious coat, and calcium and phosphorus ratio helps support healthy bones and teeth , hand crafted in small batches with fruits, vegetables and grains provide soluble fiber to help maintain a healthy digestive system , made in a certified organic kitchen without corn, wheat, soy, artificial colors or preservatives with probiotics to support digestion "
1098,31.44,9.525,merrick backcountry grain-free 96% real chicken recipe ,Merrick,Merrick,4.6,8,pate,86945," sustainably-raised, cage-free chicken is the very first ingredient in this savory canned food that also includes chicken liver and oat bran. , wholesome, non-gmo carrots and peas provide essential antioxidants, fiber and vitamins, along with essential minerals and trace nutrients for aging dogs. , complete and balanced nutrition includes dha to support healthy brain function as well as glucosamine and chondroitin for strong, flexible joints. , made in the usa with no grains, meat-meals, hormones or antibiotics, as well as no artificial colors, flavors or preservatives; packed in bpa-free cans for safety. , smooth, delicious texture provides additional hydration and can be used as a delicious topper over dry kibble to entice a picky eater. "
1099,15.99,9.9,triumph chicken formula ,Triumph,Triumph,4.9,15,pate,79620," made with salmon from the cold waters of the northwestern usa , contains no potatoes, grain, chicken, eggs,  gluten, corn, wheat or soy , salmon provides a natural source the essential heart-friendly omega-3 fatty acids , no harmful gelling agents used so you can feel safe feeding this canned food to your pet , complete and balanced diet that's good for all life stages "
1100,32.28,9.75,wild calling turkey trot 96% turkey grain-free adult ,Wild Calling,Wild Calling,3.8,12,pate,77364," 96% healthy protein-rich pork , grain-free and gluten-free with no artificial colors, flavors or preservatives , rich in dietary fiber, iron and omega fatty acids , formulated for rotational feeding. unlike a conventional feeding plan where the same food is served at each meal, rotational feeding involves varying the menu , with added zinc, copper and iron "
1101,31.44,9.525,merrick backcountry grain-free chunky lamb dinner in gravy ,Merrick,Merrick,4.5,11,chunks in gravy,94147," a tasty all natural grain and gluten free formula that's made in the usa , free from preservatives, salt, fillers, corn and soy for wholesome nutrients , contains added chelated trace minerals and vitamins for optimal health , this mouthwatering recipe is a complete and balanced diet for all life stages in a loaf form , helps to build a dog's immunity with natural antioxidants and protection against environmental stress "
1102,25.99,9.375,avoderm natural grain-free chicken & vegetable stew recipe adult & puppy ,AvoDerm,AvoDerm,4.3,16,stew,89217," features lamb as the first ingredient for quality protein, plus lamb liver. , a bounty of farm-grown ingredients are added and then slow-cooked in broth. , potato and grain-free recipe is also made without corn, wheat or soy. , vitamins and minerals round out the complete and balanced nutrition. , made in the usa with uncompromising quality by the family-owned company. "
1103,23.99,9.375,nutro ultra senior chunks in gravy ,Nutro Ultra,Nutro,4.8,82,chunks in gravy,48405," gourmet, natural canned dog food with a delicious recipe featuring whole meat, wild caught tuna mixed with sweet potatoes, green peas and carrots in a pumpkin soup , all of weruva's dog food formulas are formulated with the carnivore in mind, so this recipe focuses on high quality protein, minimal carbs and a high moisture content for the most nutritious meal around for your pup. , recipe is grain-free, gluten-free and carrageenan-free, so it's ideal for any pups with sensitive tummies or allergies , contains added vitamins and minerals to make this delicious food a complete and balanced diet , suitable for all life stages, can be served as a standalone diet or as a yummy topper for dry food "
1104,28.99,9.9,victor grain-free chicken & vegetables entree in gravy ,Victor,Victor,4.8,4,chunks in gravy,107342," a tasty all natural grain- free formula that's made in the usa , free from preservatives, salt, fillers, corn and soy for wholesome nutrients , contains added chelated trace minerals and vitamins for optimal health , this mouthwatering formula is a complete and balanced diet for all life stages , helps to build a dog’s immunity with natural antioxidants and protection against environmental stress "
1105,28.68,0.825,nutro limited ingredient diet grain-free adult fish & potato recipe ,Nutro,Nutro,4.2,12,pate,86743," uses only quality ingredients in all our formulas to provide healthy, balanced levels of protein, fat, and nutrients for adult dogs , naturally preserved with mixed tocopherols to ensure freshness and palatability , antioxidant nutrients are added to help support a healthy immune system and overall wellness , avocado is known for being rich in omega 3 and omega 6, which benefits the skin &amp; coat , formulated without corn, wheat or soy "
1106,16.99,0.825,blue buffalo wilderness trail trays turkey grill formula grain-free dog food trays,Blue Buffalo,Blue Buffalo,5,2,pate,114243," specially formulated to naturally meet the unique needs of small breed dogs , delicious casserole using quality ingredients like roasted lamb, peas &amp; white sweet potatoes , contains only premium, all natural ingredients with no wheat, meat by-products, soy or artificial colors and flavors , convenient, easy-open, ready-to-serve container makes mealtime quick and easy , complete and balanced for everyday feeding "
1107,23.99,4.125,halo chicken & salmon recipe grain-free small breed ,Halo,Halo,5,16,pate,77035," the unique grain-free can recipes provide prebiotic support and feature botanicals such as pumpkin, papaya and pomegranate , features omega 3 fatty acids from flaxseed to help promote a shiny and healthy skin &amp; coat , the botanicals, herbs and premium proteins that are used help deliver optimum, natural nutrition for daily whole-body health , contains chicory root extract to support healthy digestion , made without grains, wheat, soy, corn, artificial colors, flavors or preservatives "
1108,60.12,0.825,ziwi peak beef recipe ,Ziwi,Ziwi,4.7,13,pate,113395," a delicious recipe that provides complete and balanced nutrition for adult dogs and puppies , healthy, wholesome recipe with beef as the first ingredient, fortified with vitamins and minerals , super palatable: your pup will go crazy for the taste and texture of this smooth pate that provides essential moisture , includes ground flaxseed, rich in omega 3 fatty acids and high in fiber for a range of cardiovascular, endocrine and immune system support, as well as supporting skin and coat health , made in the usa with no artificial colors, flavors, or preservatives "
